PER,ENT,CON,R_DEF,PA1,PA2_1,PA2_1_1,PA2_H_1,PA2_H_2,PA2_H_3,PA2_H_4,PA2_H_5,PA2_H_6,PA2_H_7,PA2_H_8,PA2_H_9,PA2_2,PA2_2_1,PA2_M_1,PA2_M_2,PA2_M_3,PA2_M_4,PA2_M_5,PA2_M_6,PA2_M_7,PA2_M_8,PA2_M_9,PA3_1,PA3_1_1,PA3_2,PA3_2_1,PA3_3,PA3_3_1,PA4_1,PA4_2,PA4_3,PA4_4,PB1,PB2,PB3,PC1_1,PC1_2,PC1_3,PC1_4,PC2,PC3,PC4,PC5_1,PC5_2,PC5_3,PC6,PC7,PD1,PD2,PD3,PE1,PE2,PE3,PE4,PE5,PE5_1,PE6,PE7,PE8,PE9,PE10,PE10_1,PE11,PE12,PE12_1,PE13,PE14_1,PE14_2,PE14_3,PE14_4,PE15,PE16,PE17,PE18,PE19_1,PE19_2,PF1,PF2,PF3_1,PF3_2,PF3_3,PF3_4,PF3_5,PF3_6,PF4_1,PF4_1_1,PF5,PF6_1,PF6_2,PF6_3,PF6_4,PF7,PF8,PF9,PF10,PF11,PF12,PF13,PF14,PF15_1,PF15_2,PF15_3,PF15_4,PF15_5,PF16,PG1,PG2,PG3_1,PG3_2,PG3_3,PG3_4,PG4,PG5_1,PG5_2,PG5_3,PG5_4,PG5_5,PG5_6,PG6_1,PG6_2,PG6_3,PG6_4,PG6_5,PG6_6,PG6_7,PG7,PG8,PG9,CLASE1,CLASE2,CLASE3,DISPOB,RAZ_DIS,POS_OCU,S_ACT,N_TRA,LOCAL,H_TRA_SR,A_SER_SAL,A_AUS_T,NO_TRA_HH,TRA_MEN,TRA_MAS,TRA_MEN35,PER_TRA,ING_DIS,F_VEN,INF_COV,POS_OCU2,S_ACT2,N_TRA2,LOCAL2,A_SER_SAL2,FAC_VIV,FAC_PER
320,31,31E13627,00,04,1,02,59,28,,,,,,,,2,02,58,33,,,,,,,,1,04,,,,,1,2,,4,1,28,8,1,,,,1,,,,,,,,,,,3211,2,1,1,6211,6,2,5,2,,1,40,1,,,,1,,,,4,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,,,,,5,2,2,2,,,,,1,,,,4,,,1,2,3,4,,,,03,05,1,1,1,0,0,0,1,6,2,1,4,2,4,0,0,0,0,2,2,3,1,0,0,0,0,0,906,1855
320,31,31E13635,00,03,1,01,25,,,,,,,,,2,02,25,00,,,,,,,,1,01,2,01,,,,2,,,1,25,4,1,,,,1,,,,,,,,,,,8212,2,1,1,3360,3,6,4,,,1,50,1,,,,1,,,,1,1,,,2,,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,,,,,5,2,1,2,,,,,1,1,,,,5,,1,2,3,4,5,,,01,05,2,1,1,0,0,0,1,3,6,1,5,1,4,0,0,0,0,1,2,3,1,0,0,0,0,0,954,1391
320,31,31E13638,00,04,1,02,41,18,,,,,,,,2,02,37,09,,,,,,,,1,02,,,3,02,1,2,,4,2,37,4,1,,,,1,,,,,,,,,,,2531,2,1,1,6212,7,5,3,,,1,40,1,,,,1,,,,2,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,,,,,5,1,1,1,,,3,,1,1,2,,,5,,1,2,3,4,5,,,02,05,1,1,1,0,0,0,1,7,5,1,4,1,4,0,0,0,0,1,1,1,1,0,0,0,0,0,1002,1685
320,31,31E13639,00,03,1,02,56,31,,,,,,,,2,01,52,,,,,,,,,1,02,2,01,,,,2,,,1,31,8,1,,,,1,,,,,,,,,,,4201,2,1,1,4620,5,2,4,,,1,48,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,,,,,5,2,1,1,,,,4,1,1,2,,,,,1,2,3,4,,,,02,06,1,1,1,0,0,0,1,5,2,1,4,1,4,0,0,0,0,1,1,2,1,0,0,0,0,0,791,1391
320,31,31E12763,00,05,1,04,45,18,14,09,,,,,,2,01,38,,,,,,,,,1,01,2,01,3,03,1,2,,4,1,45,8,1,,,,1,,,,,,,,,,,1211,2,1,1,3120,3,1,5,3,,1,24,1,,,,1,,,,4,1,,,1,06,2,,,,,,,,,,,,,,,1,1,1,2,1,2,,,1,,,,,2,1,1,1,,3,,1,1,,,,,,1,2,3,4,,,,02,05,1,1,1,0,0,0,1,3,1,1,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,0,667,2319
320,31,31E13801,00,04,1,02,45,10,,,,,,,,2,02,80,18,,,,,,,,1,01,2,01,3,02,1,2,3,4,1,45,8,1,,,,1,,,,,,,,,,,9621,2,1,1,6222,6,6,2,,,1,40,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,2,2,3,2,1,1,2,3,,,,,5,2,2,1,,2,3,,1,1,2,3,4,5,,1,2,3,4,5,,,01,05,1,1,1,0,0,0,1,6,6,1,4,1,1,0,0,0,0,2,1,1,1,0,0,0,0,0,956,1855
320,31,31E13906,00,04,1,01,60,,,,,,,,,2,03,60,06,13,,,,,,,1,01,2,01,3,02,,2,,,1,60,2,,,3,,1,,,,,,,,,,,7212,2,5,2,3320,3,1,5,4,6,1,56,1,,,,,2,,,4,2,7,,3,,2,,,,,,,,,,,,,,,1,2,1,1,2,,,,,,,,5,2,2,1,,,,4,1,1,,,,5,,,2,3,4,,,,02,07,1,1,1,0,0,0,2,3,1,2,5,2,4,0,0,0,0,2,1,2,1,0,0,0,0,0,883,2386
320,31,31E12765,00,03,1,01,45,,,,,,,,,2,02,40,35,,,,,,,,1,02,2,01,,,,2,,4,1,45,8,1,,,,1,,,,,,,,,,,2630,2,1,1,8112,6,4,4,,,1,46,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,,,,,5,2,2,2,,,,,1,1,,,4,,,1,2,3,4,,,,02,05,1,1,1,0,0,0,1,6,4,1,4,1,4,0,0,0,0,2,2,3,1,0,0,0,0,0,862,1391
320,31,31E13678,00,04,1,03,36,15,08,,,,,,,2,01,36,,,,,,,,,1,02,,,3,02,1,2,,,2,36,6,1,,,,1,,,,,,,,,,,3111,2,1,1,3110,1,4,1,,,1,30,1,,,,1,,,,4,1,,,3,,2,,,,,,,,,,,,,,,2,1,1,2,1,1,2,1,,,,,5,2,1,1,1,,,,1,,,,4,,,1,2,3,4,5,,,02,05,1,1,1,0,0,0,1,1,4,2,3,2,1,0,0,0,0,1,1,1,1,0,0,0,0,0,928,1685
320,31,31E13670,00,02,1,01,55,,,,,,,,,2,01,52,,,,,,,,,1,01,2,01,,,,2,,4,1,55,3,1,,,,1,,,,,,,,,,,5313,2,1,1,5616,6,5,4,,,1,60,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,2,3,2,1,1,1,3,1,,,,,2,2,2,,,,,1,1,,,,5,,1,2,3,4,5,,,01,04,1,1,1,0,0,0,1,6,5,1,5,1,1,0,0,0,0,2,2,3,1,0,0,0,0,0,915,1003
320,31,31E13667,00,06,1,03,40,14,10,,,,,,,2,03,47,40,42,,,,,,,1,03,2,01,3,02,1,2,,,2,47,5,1,,,,1,,,,,,,,,,,4211,2,1,1,4611,5,1,5,3,,1,35,1,,,,1,,,,4,1,,,3,,2,,,,,,,,,,,,,,,1,1,1,2,1,2,,,,,,,5,2,2,1,,,,4,1,1,,,,5,,1,2,3,4,,,,03,05,1,1,1,0,0,0,1,5,1,1,4,2,4,0,0,0,0,2,1,2,1,0,0,0,0,0,547,2527
320,23,31E13662,00,01,1,01,51,,,,,,,,,,,,,,,,,,,,1,01,,,,,,,,,1,51,4,1,,,,1,,,,,,,,,,,3132,2,1,1,6222,7,6,2,,,1,40,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,,,,,5,2,2,1,1,,,,1,1,,,,,,1,2,3,4,5,,,01,05,1,1,1,0,0,0,1,7,6,1,4,1,4,0,0,0,0,2,1,1,1,0,0,0,0,0,1011,706
320,31,31E13829,00,03,1,02,80,44,,,,,,,,2,01,77,,,,,,,,,,,2,02,,,,,,4,1,80,3,,,3,,2,,01,,,3,2,,,,,4224,2,1,1,4690,5,6,4,,,2,,,1,12,01,1,,,,4,1,,,3,,2,,,,,,,,,,,,,,,1,4,,1,1,1,3,3,1,,,,,1,2,1,,,,4,1,1,,,,,,1,2,3,4,5,,,01,03,2,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,3,4,1,2,791,1505
320,31,31E13830,00,03,1,02,36,15,,,,,,,,2,01,35,,,,,,,,,1,01,2,01,3,01,,,,4,1,36,3,1,,,,1,,,,,,,,,,,7121,2,1,2,2361,4,2,5,4,6,1,32,1,,,,1,,,,4,1,,,2,,2,,,,,,,,,,,,,,,1,1,1,1,1,1,3,3,,,,,5,2,2,1,1,2,,,1,1,2,,,,,1,2,3,4,5,,,01,04,1,1,1,0,0,0,1,4,2,2,3,2,1,0,0,0,0,2,1,1,1,0,0,0,0,0,836,1505
320,31,31E13834,00,02,1,01,42,,,,,,,,,2,01,42,,,,,,,,,1,01,2,01,,,,,,,1,42,4,,,3,,2,,01,,,3,2,,,,,9512,2,5,2,4632,5,1,5,4,7,2,,,1,77,01,,2,,,4,2,1,5,2,,2,,,,,,,,,,,,,,,2,4,,1,2,,,,,,3,,,2,1,1,1,2,3,,1,1,,,4,5,6,1,2,3,4,5,,,01,07,2,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,1,2,2,915,927
320,31,31E13845,00,03,1,01,46,,,,,,,,,2,02,46,16,,,,,,,,1,01,2,02,3,01,1,2,,,1,46,3,,,3,,1,,,,,,,,,,,8344,2,5,2,4850,6,1,5,4,4,1,98,1,,,,,2,,,4,2,2,5,3,,2,,,,,,,,,,,,,,,2,1,3,1,2,,,,,,,,5,1,1,1,,2,,,1,1,,,,5,,1,2,3,4,5,,,01,07,1,1,1,0,0,0,2,6,1,2,5,2,4,0,0,0,0,1,1,1,1,0,0,0,0,0,1304,1505
320,31,31E13383,00,04,1,02,30,14,,,,,,,,2,02,60,41,,,,,,,,1,03,,,3,01,1,2,,4,2,41,3,1,,,,1,,,,,,,,,,,2827,2,1,1,9313,7,9,3,,,1,40,1,,,,1,,,,4,1,,,1,06,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,1,,,,,2,1,1,,,,4,1,1,,3,4,5,,1,2,3,4,5,,,03,06,1,1,1,0,0,0,1,7,7,1,4,2,4,0,0,0,0,1,1,2,1,0,0,0,0,0,956,1823
320,31,31E13851,00,05,1,01,43,,,,,,,,,2,04,40,09,09,16,,,,,,1,01,2,01,3,03,,,,,1,43,3,1,,,,1,,,,,,,,,,,4201,2,1,1,4350,5,2,4,,,1,54,1,,,,1,,,,4,1,,,3,,2,,,,,,,,,,,,,,,1,1,1,2,1,2,,,,,,,5,1,2,1,1,2,,,1,,,,4,5,,1,2,3,4,5,,,02,05,1,1,1,0,0,0,1,5,2,1,5,2,4,0,0,0,0,2,1,1,1,0,0,0,0,0,765,2508
320,31,31E13849,00,02,1,02,29,28,,,,,,,,,,,,,,,,,,,1,02,2,02,,,1,2,3,4,1,29,8,1,,,,1,,,,,,,,,,,4222,2,1,1,5221,6,6,4,,,1,40,1,,,,1,,,,1,1,,,2,,2,,,,,,,,,,,,,,,1,2,1,2,1,1,1,1,,,,,5,2,2,2,,,,,1,,,,4,5,,1,2,3,4,5,,,02,05,1,1,1,0,0,0,1,6,6,1,4,1,1,0,0,0,0,2,2,3,1,0,0,0,0,0,1150,927
320,31,31E13654,00,01,1,01,27,,,,,,,,,,,,,,,,,,,,1,01,,,,,1,2,,,1,27,8,1,,,,1,,,,,,,,,,,2411,2,1,1,6222,7,6,2,,,1,50,1,,,,1,,,,3,1,,,1,04,2,,,,,,,,,,,,,,,1,3,1,3,1,2,,,,,,,5,2,2,2,,,,,1,1,,,,5,,1,2,3,4,5,,,01,05,1,1,1,0,0,0,1,7,6,1,5,1,4,0,0,0,0,2,2,3,1,0,0,0,0,0,1001,463
320,27,27E13574,00,01,1,01,36,,,,,,,,,,,,,,,,,,,,1,01,2,01,,,1,2,,,1,36,4,1,,,,1,,,,,,,,,,,2651,2,1,1,4620,5,6,4,,,1,48,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,1,,,,,2,2,2,,,,,1,1,,,,5,,1,2,3,4,5,,,01,06,1,1,1,0,0,0,1,5,6,1,4,1,4,0,0,0,0,2,2,3,1,0,0,0,0,0,1753,828
320,31,31E13621,00,06,1,04,52,28,12,07,,,,,,2,02,52,28,,,,,,,,1,02,2,02,3,02,,2,,,1,52,3,1,,,,1,,,,,,,,,,,7121,2,1,2,2382,4,2,5,4,6,1,45,1,,,,1,,,,4,1,,,3,,2,,,,,,,,,,,,,,,2,1,1,1,1,1,3,3,1,,,,,2,1,1,1,,,,1,1,,,,5,,1,2,3,4,5,,,03,06,1,1,1,0,0,0,1,4,2,2,4,2,1,0,0,0,0,1,1,1,1,0,0,0,0,0,367,3010
320,27,27E13580,00,03,1,01,57,,,,,,,,,2,02,70,48,,,,,,,,1,01,2,01,,,,,,4,2,48,3,,,,4,,2,,,,,,,,,,6113,2,3,2,1110,1,1,1,,,2,,,1,24,09,1,,,,4,1,,,3,,2,,,,,,,,,,,,,,,2,4,,1,1,1,3,3,,,,,5,2,2,1,,,,4,1,1,,,,,,,,,,,,7,,,,1,1,0,0,0,1,1,1,2,7,2,1,0,0,0,0,2,1,2,1,0,0,0,0,0,1230,1841
320,31,31E13043,00,05,1,02,45,15,,,,,,,,2,03,62,45,20,,,,,,,1,01,2,02,3,01,,,,,2,45,3,,,,4,,4,,,,,,,2,1,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,2,,,1,1,,,4,5,,1,2,3,4,5,,,02,07,2,2,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,547,2442
320,31,31E13044,00,08,1,04,33,24,43,23,,,,,,2,04,26,33,24,00,,,,,,1,02,2,03,,,,,,,2,26,2,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,3,,1,1,2,,,5,,1,2,3,4,5,,,02,07,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,191,4645
320,31,31E12788,00,05,1,02,54,30,,,,,,,,2,03,52,32,21,,,,,,,1,02,2,02,3,01,1,2,3,4,1,30,8,1,,,,1,,,,,,,,,,,2543,2,1,1,5611,6,1,5,3,,1,25,1,,,,1,,,,4,1,,,1,03,1,1,,,3,4,,,2,,,,,,4,1,1,1,2,1,1,2,1,,,,,5,2,2,2,,,,,1,1,2,,4,,,1,2,3,4,5,,,02,03,1,1,1,0,0,0,1,6,1,1,3,2,1,0,0,0,0,2,2,3,1,0,0,0,0,0,709,2319
320,31,31E13050,00,03,1,02,29,59,,,,,,,,2,01,55,,,,,,,,,1,02,2,01,,,1,2,3,4,1,29,8,,,3,,2,,01,,,3,3,1,2,1,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,1,,,4,5,,1,2,3,4,5,,,02,06,2,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,1083,1391
320,27,27E13585,00,02,1,01,18,,,,,,,,,2,01,55,,,,,,,,,1,02,2,02,3,01,,2,,,2,55,8,,,3,,1,,,,,,,,,,,4224,2,5,2,4690,5,1,5,4,2,1,03,2,1,21,05,,2,,,4,2,1,1,2,,1,2,,,3,,5,,2,,,,,,4,1,1,1,2,2,,,,,,,,5,2,2,1,1,2,,,1,1,2,3,4,,,1,2,3,4,5,,,02,02,2,1,1,0,0,0,2,5,1,2,1,2,4,2,1,0,1,2,1,1,1,0,0,0,0,0,1401,1504
320,31,31E13053,00,05,1,01,48,,,,,,,,,2,04,45,26,22,17,,,,,,1,02,2,01,3,02,1,2,,,1,48,3,1,,,,1,,,,,,,,,,,7121,2,1,2,2382,4,2,5,4,6,1,40,1,,,,1,,,,4,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,1,3,3,,,,,5,2,2,1,,,3,,1,1,,3,,,,1,2,3,4,5,,,02,07,1,1,1,0,0,0,1,4,2,2,4,2,1,0,0,0,0,2,1,1,1,0,0,0,0,0,854,2508
320,31,31E13056,00,02,1,01,65,,,,,,,,,2,01,65,,,,,,,,,,,2,02,,,,2,,4,1,65,8,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,1,,3,4,,,1,2,3,4,5,,,02,04,2,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,915,993
320,27,27E13589,00,05,1,02,14,10,,,,,,,,2,03,08,06,42,,,,,,,,,2,05,3,04,,,,,2,42,8,,,,4,,4,,,,,,,2,1,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,4,1,1,2,,,,,1,2,3,4,5,,,01,02,2,2,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,2078,3686
320,27,27E13602,00,05,1,01,16,,,,,,,,,2,04,75,55,50,08,,,,,,1,02,2,02,3,02,,,,,2,55,3,1,,,,1,,,,,,,,,,,9611,2,1,3,8140,,,,,,1,20,1,,,,1,,,,4,1,,,3,,2,,,,,,,,,,,,,,,1,1,1,2,1,1,1,1,,,,,5,2,2,1,,,,4,1,1,,,,,,,,3,,,,,01,02,2,1,1,0,0,0,1,6,7,2,2,2,1,0,0,0,0,2,1,2,1,0,0,0,0,0,1242,3068
320,27,27E13454,00,03,1,02,60,55,,,,,,,,2,01,60,,,,,,,,,1,01,2,01,,,,,,,1,55,8,,,,4,,1,,,,,,,,,,2261,2,1,2,2361,4,1,4,,,1,06,1,,,,1,,,,4,1,,,1,07,2,,,,,,,,,,,,,,,1,1,1,1,1,2,,,,,,,5,2,1,1,,2,,,1,1,,3,,5,,1,2,3,4,,,,01,07,1,1,1,0,0,0,1,4,1,1,1,2,4,0,0,0,0,1,1,1,1,0,0,0,0,0,1165,2484
320,27,27E13469,00,03,1,02,90,65,,,,,,,,2,01,60,,,,,,,,,1,01,2,01,,,,,,4,2,60,2,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,4,1,1,,,,,,1,2,3,4,5,,,01,06,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,1165,3428
320,31,31E10039,00,06,1,02,46,15,,,,,,,,2,04,51,90,20,18,,,,,,1,02,2,01,3,03,1,2,3,,1,46,8,,,3,,1,,,,,,,,,,,4111,2,4,1,4611,5,1,5,3,,1,21,2,2,,,,2,,,4,2,1,3,3,,2,,,,,,,,,,,,,,,1,1,1,1,2,,,,,,,,5,1,2,1,,2,,,1,1,2,,4,5,,1,2,3,4,5,,,01,02,1,1,1,0,0,0,2,5,1,1,2,2,4,0,0,0,0,2,1,1,1,0,0,0,0,0,564,2782
320,31,31E13099,00,10,1,04,38,28,25,18,,,,,,2,06,50,28,20,12,11,03,,,,1,03,2,03,3,03,1,2,3,4,2,20,8,1,,,,1,,,,,,,,,,,4211,2,1,1,4611,5,1,4,,,1,56,1,,,,1,,,,4,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,1,1,2,,,,,,,5,1,2,1,,,,4,1,1,,3,,5,6,1,2,3,4,5,,,02,01,2,1,1,0,0,0,1,5,1,1,5,2,4,0,0,0,0,2,1,2,1,0,0,0,0,0,157,4212
320,31,31E13589,00,03,1,02,15,43,,,,,,,,2,01,35,,,,,,,,,,,2,01,3,01,,,,,2,35,2,,,,4,,4,,,,,,,2,1,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,4,1,1,2,,,,,1,2,3,4,,,,01,07,2,2,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,836,1742
320,32,32E12267,00,03,1,02,74,33,,,,,,,,2,01,74,,,,,,,,,1,01,2,01,,,,,,,2,74,3,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,4,1,1,,,,5,,1,2,3,4,5,,,02,02,2,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,502,931
320,32,32E12293,00,03,1,01,41,,,,,,,,,2,02,40,08,,,,,,,,1,02,2,02,3,01,,2,,4,1,41,4,1,,,,2,,01,1,,,,,,,,3113,2,1,1,6132,6,6,2,,,2,,,1,35,01,1,,,,2,1,,,3,,2,,,,,,,,,,,,,,,1,4,,1,1,1,2,3,,,,,5,2,2,1,,,,4,1,1,,,4,5,,1,2,3,4,5,,,01,02,2,1,1,0,0,0,1,6,6,1,7,1,1,0,0,0,0,2,1,2,1,0,0,0,0,0,642,1359
320,32,32E12296,00,03,1,02,42,39,,,,,,,,2,01,68,,,,,,,,,,,2,01,,,1,2,,4,2,68,2,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,4,1,1,,,,5,,1,2,3,4,5,,,01,01,5,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,693,1389
320,32,32E12299,00,08,1,03,40,18,12,,,,,,,2,05,60,40,17,02,00,,,,,1,04,2,02,3,01,1,2,,,1,18,3,1,,,,1,,,,,,,,,,,9231,2,1,1,8111,6,1,5,3,,1,54,1,,,,1,,,,4,1,,,1,05,2,,,,,,,,,,,,,,,1,1,1,2,1,2,,,,,,,5,2,2,1,,,,4,1,1,,,,,,1,2,3,4,5,,,04,06,1,1,1,0,0,0,1,6,1,1,5,2,4,0,0,0,0,2,1,2,1,0,0,0,0,0,368,3200
320,32,32E12309,00,02,1,01,18,,,,,,,,,2,01,30,,,,,,,,,1,01,2,02,3,01,,2,3,,1,18,4,,,,4,,4,,,,,,,2,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,4,1,1,2,3,4,5,,1,2,3,4,5,,,02,06,1,2,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,593,1153
320,32,32E12315,00,05,1,02,40,03,,,,,,,,2,03,39,14,02,,,,,,,1,01,2,02,3,02,,,,4,2,39,3,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,2,,,1,1,,,,5,,1,2,3,4,5,,,02,05,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,605,1552
320,32,32E12321,00,03,1,02,80,56,,,,,,,,2,01,56,,,,,,,,,1,01,2,01,,,,,,,2,56,2,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,4,1,,,,,,6,1,2,3,4,5,,,01,06,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,502,1389
320,32,32E12333,00,02,1,02,67,23,,,,,,,,,,,,,,,,,,,1,01,2,02,,,,,,4,2,67,3,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,1,,,,,,1,2,3,4,5,,,01,01,2,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,492,620
320,32,32E12334,00,06,1,02,48,13,,,,,,,,2,04,46,20,18,16,,,,,,1,02,2,01,3,03,,2,,4,1,48,8,1,,,,1,,,,,,,,,,,2813,2,1,1,6211,6,1,5,3,,1,15,1,,,,1,,,,4,1,,,3,,1,1,1,2,,4,,,2,,,,,3,,1,1,1,1,1,2,,,,,,,5,2,1,1,1,,,,1,1,,,,,,1,2,3,4,5,,,02,02,1,1,1,0,0,0,1,6,1,1,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,0,464,2720
320,32,32E12340,00,05,1,04,19,11,39,16,,,,,,2,01,38,,,,,,,,,1,02,2,01,3,02,,,,,1,39,2,1,,,,1,,,,,,,,,,,8341,2,1,1,3270,3,6,4,,,1,48,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,1,1,2,1,2,,,,,,,5,2,2,1,,,,4,1,1,,,,,,1,2,3,4,5,,,02,06,1,1,1,0,0,0,1,3,6,1,4,1,4,0,0,0,0,2,1,2,1,0,0,0,0,0,515,2983
320,32,32E12350,00,03,1,02,42,11,,,,,,,,2,01,43,,,,,,,,,1,01,2,01,3,01,,,,,2,43,2,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,1,,,,,,1,2,3,4,5,,,02,05,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,700,1389
320,32,32E12355,00,04,1,02,40,30,,,,,,,,2,02,70,39,,,,,,,,1,02,2,01,,,,,,,2,39,3,1,,,,1,,,,,,,,,,,9236,2,1,1,3110,3,1,5,3,,1,18,1,,,,1,,,,4,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,,,,,5,2,2,2,,,,,1,1,,,,,,1,2,3,4,5,,,02,06,1,1,1,0,0,0,1,3,1,1,2,2,4,0,0,0,0,2,2,3,1,0,0,0,0,0,454,976
320,32,32E12363,00,07,1,06,47,27,26,23,20,17,,,,2,01,48,,,,,,,,,1,04,2,07,3,04,1,2,,4,2,48,3,1,,,,1,,,,,,,,,,,9611,2,1,3,8140,,,,,,1,30,1,,,,1,,,,4,1,,,3,,2,,,,,,,,,,,,,,,1,1,1,1,1,2,,,,,,4,,2,1,1,,2,,,1,1,,,,5,,1,2,3,4,5,,,04,05,1,1,1,0,0,0,1,6,7,2,3,2,4,0,0,0,0,1,1,1,1,0,0,0,0,0,226,1708
320,32,32E12364,00,05,1,02,50,23,,,,,,,,2,03,49,18,16,,,,,,,1,03,2,03,3,02,1,2,3,4,1,23,8,1,,,,1,,,,,,,,,,,4211,2,1,1,4340,5,2,5,3,,1,12,2,2,,,1,,,,4,1,,,1,01,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,,,,,5,2,2,2,,,,,1,,,,4,,,1,2,3,4,5,,,03,06,1,1,1,0,0,0,1,5,2,1,1,2,4,0,0,0,0,2,2,3,1,0,0,0,0,0,565,2267
320,32,32E12382,00,06,1,04,80,33,11,08,,,,,,2,02,75,36,,,,,,,,1,01,2,02,3,02,,,,4,1,36,8,1,,,,2,,09,1,,,,,,,,1223,2,1,1,6112,6,4,2,,,2,,,1,40,10,1,,,,2,1,,,3,,2,,,,,,,,,,,,,,,2,4,,2,1,2,,,,,,,5,2,2,2,,,,,1,1,,,4,5,,1,2,3,4,5,,,02,02,2,1,1,0,0,0,1,6,4,1,7,1,2,0,0,0,0,2,2,3,1,0,0,0,0,0,419,2720
